episode,total_reward,length,death_reason,death_reason_code,pattern_group,pattern_name,speed,time_step,epsilon
21,-7.180000305175781,29,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_4,1.0289999999999968,29,
22,-7.190000534057617,29,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.0289999999999968,29,
23,-7.180000305175781,29,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_left_center,1.0289999999999968,29,
24,-7.12000036239624,30,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_complex_2,1.0299999999999967,30,
25,-7.080000400543213,30,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_right_center,1.0299999999999967,30,
26,-7.0400004386901855,31,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.0309999999999966,31,
27,-7.020000457763672,31,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_sides_A,1.0309999999999966,31,
28,-6.90000057220459,32,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_complex_4,1.0319999999999965,32,
29,-4.760000705718994,33,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_complex_3,1.0329999999999964,33,
30,-7.350000381469727,28,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_complex_2,1.027999999999997,28,
31,-7.300000190734863,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,easy,easy_right_C,1.027999999999997,28,
32,-7.310000419616699,28,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_left_center,1.027999999999997,28,
33,-7.2900004386901855,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_sides_block_3,1.027999999999997,28,
34,-7.28000020980835,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.027999999999997,28,
35,-7.310000419616699,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
36,-7.300000190734863,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_5,1.027999999999997,28,
37,-7.1700005531311035,30,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0299999999999967,30,
38,-7.15000057220459,30,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,medium,medium_right_center,1.0299999999999967,30,
39,-7.000000476837158,31,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0309999999999966,31,
40,-6.970000743865967,31,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0309999999999966,31,
41,-7.28000020980835,28,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.027999999999997,28,
42,-7.080000400543213,30,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0299999999999967,30,
43,-7.030000686645508,31,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0309999999999966,31,
44,-7.310000419616699,28,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.027999999999997,28,
45,-6.8600006103515625,32,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.0319999999999965,32,
46,-5.830000877380371,33,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0329999999999964,33,
47,-6.8600006103515625,32,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.0319999999999965,32,
48,-4.870000839233398,33,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_right_center,1.0329999999999964,33,
49,-5.8000006675720215,33,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.0329999999999964,33,
50,-1.6100009679794312,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0759999999999916,76,
51,-1.769999623298645,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0759999999999916,76,
52,-1.6500009298324585,76,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0759999999999916,76,
53,-1.6599990129470825,76,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0759999999999916,76,
54,-1.7400001287460327,76,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_mixed_LR,1.0759999999999916,76,
55,-1.6599992513656616,76,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.0759999999999916,76,
56,-1.6800004243850708,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0759999999999916,76,
57,-1.68000066280365,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0759999999999916,76,
58,-1.7000008821487427,76,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0759999999999916,76,
59,-1.6500016450881958,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0759999999999916,76,
60,-1.6799997091293335,76,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_complex_1,1.0759999999999916,76,
61,-0.6699975728988647,76,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_complex_1,1.0759999999999916,76,
62,-1.4899998903274536,77,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,easy,easy_right_A,1.0769999999999915,77,
63,-1.6200000047683716,77,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0769999999999915,77,
64,-1.529999852180481,77,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0769999999999915,77,
65,-1.5600007772445679,77,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_complex_1,1.0769999999999915,77,
66,-1.5299988985061646,78,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0779999999999914,78,
67,-1.480000615119934,78,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0779999999999914,78,
68,-1.409999966621399,79,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_sides_B,1.0789999999999913,79,
69,-0.36999645829200745,80,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.0799999999999912,80,
70,-0.37999454140663147,80,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_5,1.0799999999999912,80,
71,-7.2900004386901855,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_2,1.027999999999997,28,
72,-7.320000171661377,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_2,1.027999999999997,28,
73,-7.330000400543213,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
74,-7.1700005531311035,29,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_complex_1,1.0289999999999968,29,
75,-7.270000457763672,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.027999999999997,28,
76,-7.320000171661377,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
77,-7.240000247955322,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,easy,easy_right_C,1.027999999999997,28,
78,-7.300000190734863,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.027999999999997,28,
79,-7.220000267028809,29,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,easy,easy_right_B,1.0289999999999968,29,
80,-6.940000534057617,32,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_6,1.0319999999999965,32,
81,-7.28000020980835,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_5,1.027999999999997,28,
82,-4.830000877380371,33,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,medium,medium_right_center,1.0329999999999964,33,
83,-6.890000820159912,32,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,easy,easy_right_A,1.0319999999999965,32,
84,-7.310000419616699,28,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_mixed_LR,1.027999999999997,28,
85,-7.320000171661377,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
86,-7.28000020980835,28,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.027999999999997,28,
87,-7.300000190734863,28,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,easy,easy_right_B,1.027999999999997,28,
88,-1.68000066280365,76,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_all_A,1.0759999999999916,76,
89,-7.190000534057617,29,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0289999999999968,29,
90,-7.310000419616699,28,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_complex_4,1.027999999999997,28,
91,-1.529999852180481,78,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_mixed_LR,1.0779999999999914,78,
92,-1.5199989080429077,78,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.0779999999999914,78,
93,-0.5999959707260132,76,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0759999999999916,76,
94,-7.210000514984131,29,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_sides_A,1.0289999999999968,29,
95,-7.1100006103515625,30,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0299999999999967,30,
96,-7.140000343322754,30,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,easy,easy_right_A,1.0299999999999967,30,
97,-7.010000705718994,31,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,easy,easy_right_A,1.0309999999999966,31,
98,-7.320000648498535,28,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_5,1.027999999999997,28,
99,-7.010000705718994,31,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0309999999999966,31,
100,-7.310000419616699,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,medium,medium_complex_2,1.027999999999997,28,
101,-7.340000152587891,28,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,easy,easy_right_B,1.027999999999997,28,
102,-5.810000896453857,33,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0329999999999964,33,
103,-7.270000457763672,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_9,1.027999999999997,28,
104,-7.270000457763672,28,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.027999999999997,28,
105,-7.2900004386901855,28,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,hard,hard_all_B,1.027999999999997,28,
106,-7.2900004386901855,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,medium,medium_complex_2,1.027999999999997,28,
107,-4.820000648498535,33,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_1,1.0329999999999964,33,
108,-7.250000476837158,29,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0289999999999968,29,
109,-7.1700005531311035,29,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.0289999999999968,29,
110,4.000014781951904,125,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.1249999999999862,125,
111,4.070014476776123,125,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_6,1.1249999999999862,125,
112,4.0600152015686035,125,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_left_center,1.1249999999999862,125,
113,-5.850000858306885,33,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0329999999999964,33,
114,8.430018424987793,129,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_right_center,1.1289999999999858,129,
115,5.460014343261719,129,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.1289999999999858,129,
116,-7.2900004386901855,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_left_center,1.027999999999997,28,
117,-7.300000190734863,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.027999999999997,28,
118,-7.28000020980835,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_4,1.027999999999997,28,
119,-7.310000419616699,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
120,-7.28000020980835,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,1.027999999999997,28,
121,-7.340000152587891,28,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_complex_10,1.027999999999997,28,
122,-7.320000648498535,28,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.027999999999997,28,
123,-7.190000534057617,29,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,medium,medium_right_center,1.0289999999999968,29,
124,-1.809998869895935,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_complex_10,1.0759999999999916,76,
125,-6.950000762939453,32,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0319999999999965,32,
126,-6.9200005531311035,32,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_mixed_LR,1.0319999999999965,32,
127,-6.9200005531311035,32,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0319999999999965,32,
128,-7.070000648498535,30,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0299999999999967,30,
129,-7.030000686645508,31,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0309999999999966,31,
130,-7.250000476837158,28,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_right_center,1.027999999999997,28,
131,-6.9900007247924805,31,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0309999999999966,31,
132,-1.7299998998641968,76,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.0759999999999916,76,
133,-1.7399991750717163,76,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_complex_1,1.0759999999999916,76,
134,-7.320000171661377,28,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,easy,easy_right_B,1.027999999999997,28,
135,4.040011882781982,125,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.1249999999999862,125,
136,-7.28000020980835,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,easy,easy_right_C,1.027999999999997,28,
137,0.4400070607662201,77,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0769999999999915,77,
138,5.130019187927246,125,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.1249999999999862,125,
139,-7.2900004386901855,28,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.027999999999997,28,
140,1.3100095987319946,76,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.0759999999999916,76,
141,-7.28000020980835,28,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.027999999999997,28,
142,-0.6299985647201538,76,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0759999999999916,76,
143,-1.4199992418289185,78,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.0779999999999914,78,
144,6.040019989013672,125,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.1249999999999862,125,
145,5.020017147064209,125,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.1249999999999862,125,
146,-5.8000006675720215,33,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.0329999999999964,33,
147,-7.28000020980835,28,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.027999999999997,28,
148,-7.220000267028809,29,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0289999999999968,29,
149,-0.729998767375946,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_complex_7,1.0759999999999916,76,
150,-7.090000629425049,30,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_left_center,1.0299999999999967,30,
151,-7.180000305175781,29,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.0289999999999968,29,
152,-1.6500006914138794,76,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0759999999999916,76,
153,-7.000000476837158,31,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_left_center,1.0309999999999966,31,
154,9.620027542114258,174,Collision with C (Unavoidable) at lane 2,C_unavoidable,medium,medium_complex_2,1.1739999999999808,174,
155,9.650030136108398,174,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.1739999999999808,174,
156,10.630029678344727,174,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.1739999999999808,174,
157,10.68002700805664,174,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.1739999999999808,174,
158,12.750030517578125,174,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_left_center,1.1739999999999808,174,
159,-7.320000171661377,28,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.027999999999997,28,
160,10.880029678344727,176,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_complex_3,1.1759999999999806,176,
161,-7.2900004386901855,28,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.027999999999997,28,
162,11.150030136108398,177,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.1769999999999805,177,
163,-7.270000457763672,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,medium,medium_complex_2,1.027999999999997,28,
164,4.1300129890441895,125,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_1,1.1249999999999862,125,
165,-7.330000400543213,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
166,-7.270000457763672,28,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_1,1.027999999999997,28,
167,-7.240000247955322,28,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.027999999999997,28,
168,-0.6499971151351929,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_sides_block_1,1.0759999999999916,76,
169,-1.6799997091293335,76,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_mixed_LR,1.0759999999999916,76,
170,-7.080000400543213,30,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.0299999999999967,30,
171,-0.5599969625473022,77,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_mixed_LR,1.0769999999999915,77,
172,-7.020000457763672,31,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0309999999999966,31,
173,-7.190000534057617,29,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_complex_3,1.0289999999999968,29,
174,-6.9300007820129395,32,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0319999999999965,32,
175,-7.2900004386901855,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.027999999999997,28,
176,0.8100040555000305,81,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.080999999999991,81,
177,-5.8600006103515625,33,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0329999999999964,33,
178,-5.780000686645508,33,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0329999999999964,33,
179,-7.250000476837158,28,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.027999999999997,28,
180,-6.9200005531311035,32,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0319999999999965,32,
181,-6.9800004959106445,31,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_complex_2,1.0309999999999966,31,
182,-7.320000171661377,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
183,-7.340000152587891,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
184,-7.210000514984131,29,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.0289999999999968,29,
185,-7.190000534057617,29,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0289999999999968,29,
186,10.720029830932617,174,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.1739999999999808,174,
187,-7.260000228881836,28,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_left_center,1.027999999999997,28,
188,-1.6500006914138794,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_4,1.0759999999999916,76,
189,-7.15000057220459,30,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0299999999999967,30,
190,-6.950000762939453,32,Collision with C (Unavoidable) at lane 2,C_unavoidable,easy,easy_right_C,1.0319999999999965,32,
191,-7.090000629425049,30,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,hard,hard_complex_6,1.0299999999999967,30,
192,-7.000000476837158,31,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.0309999999999966,31,
193,-1.660000205039978,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_4,1.0759999999999916,76,
194,-7.2900004386901855,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_4,1.027999999999997,28,
195,-7.310000419616699,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,easy,easy_right_C,1.027999999999997,28,
196,-7.350000381469727,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
197,-1.510001540184021,77,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0769999999999915,77,
198,4.150013446807861,125,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_left_center,1.1249999999999862,125,
199,1.3300081491470337,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0759999999999916,76,
200,3.9900145530700684,125,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.1249999999999862,125,
201,-7.270000457763672,28,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_mixed_LR,1.027999999999997,28,
202,-7.180000305175781,29,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_6,1.0289999999999968,29,
203,-1.6400007009506226,76,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0759999999999916,76,
204,-7.030000686645508,31,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.0309999999999966,31,
205,-6.90000057220459,32,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,easy,easy_right_A,1.0319999999999965,32,
206,-7.28000020980835,28,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.027999999999997,28,
207,17.41004180908203,224,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_3,1.2239999999999753,224,
