episode,total_reward,length,death_reason,death_reason_code,pattern_group,pattern_name,speed,time_step,epsilon
96,-7.2300004959106445,29,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0289999999999968,29,
97,-7.37000036239624,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_sides_A,1.027999999999997,28,
98,-7.130000591278076,30,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_left_center,1.0299999999999967,30,
99,-7.090000629425049,31,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0309999999999966,31,
100,-7.360000133514404,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_left_center,1.027999999999997,28,
101,-0.7599985003471375,76,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0759999999999916,76,
102,-1.819999098777771,76,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,easy,easy_right_A,1.0759999999999916,76,
103,-7.28000020980835,29,Collision with C (Unavoidable) at lane 2,C_unavoidable,easy,easy_right_C,1.0289999999999968,29,
104,-7.260000228881836,29,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0289999999999968,29,
105,-7.250000476837158,29,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,easy,easy_right_A,1.0289999999999968,29,
106,-7.210000514984131,29,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0289999999999968,29,
107,-7.060000419616699,31,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_sides_A,1.0309999999999966,31,
108,-7.380000114440918,28,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.027999999999997,28,
109,-0.47999587655067444,78,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0779999999999914,78,
110,-5.910000324249268,33,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0329999999999964,33,
111,-0.36999717354774475,81,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,easy,easy_right_B,1.080999999999991,81,
112,-1.6699992418289185,77,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_complex_4,1.0769999999999915,77,
113,-0.5499956011772156,79,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0789999999999913,79,
114,-6.950000762939453,32,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_left_center,1.0319999999999965,32,
115,-7.37000036239624,28,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_complex_4,1.027999999999997,28,
116,-7.37000036239624,28,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.027999999999997,28,
117,-7.320000171661377,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_complex_10,1.027999999999997,28,
118,-7.360000133514404,28,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_complex_1,1.027999999999997,28,
119,-7.330000400543213,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_complex_8,1.027999999999997,28,
120,-7.329999923706055,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
121,-7.390000343322754,28,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.027999999999997,28,
122,-7.28000020980835,29,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0289999999999968,29,
123,-3.840000867843628,33,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_all_A,1.0329999999999964,33,
124,-6.9900007247924805,32,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0319999999999965,32,
125,3.9700143337249756,125,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.1249999999999862,125,
126,4.830016136169434,125,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_6,1.1249999999999862,125,
127,5.87001371383667,125,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_sides_block_1,1.1249999999999862,125,
128,3.870013952255249,125,Collision with C (Unavoidable) at lane 2,C_unavoidable,medium,medium_complex_3,1.1249999999999862,125,
129,4.830013275146484,125,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.1249999999999862,125,
130,3.860013723373413,125,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.1249999999999862,125,
131,4.8200154304504395,125,Collision with C (Unavoidable) at lane 2,C_unavoidable,easy,easy_right_C,1.1249999999999862,125,
132,-5.870000839233398,33,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.0329999999999964,33,
133,-0.759997546672821,76,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0759999999999916,76,
134,-7.320000171661377,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
135,-7.350000381469727,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_4,1.027999999999997,28,
136,-1.769999623298645,77,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_complex_2,1.0769999999999915,77,
137,-0.5599958300590515,78,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_5,1.0779999999999914,78,
138,-0.7799960970878601,76,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,easy,easy_right_A,1.0759999999999916,76,
139,-7.410000324249268,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
140,-1.5699979066848755,79,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0789999999999913,79,
141,-7.28000020980835,29,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0289999999999968,29,
142,-1.7999995946884155,76,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0759999999999916,76,
143,-7.28000020980835,29,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0289999999999968,29,
144,-7.000000476837158,31,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0309999999999966,31,
145,-7.010000705718994,32,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0319999999999965,32,
146,-5.8600006103515625,33,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0329999999999964,33,
147,-7.37000036239624,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_complex_10,1.027999999999997,28,
148,-7.380000114440918,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_1,1.027999999999997,28,
149,-6.940000534057617,32,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0319999999999965,32,
150,-5.8600006103515625,33,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0329999999999964,33,
151,-7.300000190734863,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.027999999999997,28,
152,-7.320000171661377,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.027999999999997,28,
153,-7.270000457763672,29,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0289999999999968,29,
154,-1.809998869895935,76,Collision with C (Unavoidable) at lane 2,C_unavoidable,easy,easy_right_C,1.0759999999999916,76,
155,-0.7599965929985046,76,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.0759999999999916,76,
156,3.870012044906616,125,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_mixed_LR,1.1249999999999862,125,
157,-7.2900004386901855,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.027999999999997,28,
158,-7.310000419616699,28,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.027999999999997,28,
159,4.010013103485107,125,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_left_center,1.1249999999999862,125,
160,4.020012855529785,127,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.126999999999986,127,
161,-6.960000514984131,32,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0319999999999965,32,
162,5.180014610290527,129,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.1289999999999858,129,
163,-5.890000820159912,33,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,easy,easy_right_A,1.0329999999999964,33,
164,-1.6199980974197388,78,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,easy,easy_right_B,1.0779999999999914,78,
165,-7.380000114440918,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
166,-7.330000400543213,28,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.027999999999997,28,
167,-7.330000400543213,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.027999999999997,28,
168,-7.340000152587891,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_complex_8,1.027999999999997,28,
169,-7.160000324249268,30,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0299999999999967,30,
170,-7.340000152587891,28,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.027999999999997,28,
171,-0.5399972796440125,79,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0789999999999913,79,
172,-1.8299990892410278,76,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0759999999999916,76,
173,-7.200000286102295,29,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0289999999999968,29,
174,-1.819999098777771,76,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_all_A,1.0759999999999916,76,
175,-7.12000036239624,31,Collision with C (Unavoidable) at lane 2,C_unavoidable,easy,easy_right_C,1.0309999999999966,31,
176,-1.4499989748001099,80,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0799999999999912,80,
177,-7.350000381469727,28,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.027999999999997,28,
178,-1.4999984502792358,79,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_sides_B,1.0789999999999913,79,
179,-7.330000400543213,28,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_6,1.027999999999997,28,
180,-7.349999904632568,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.027999999999997,28,
181,9.49002456665039,174,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_sides_block_1,1.1739999999999808,174,
182,-7.360000133514404,28,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.027999999999997,28,
183,14.860027313232422,178,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_left_center,1.1779999999999804,178,
184,-7.37000036239624,28,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_1,1.027999999999997,28,
185,-7.360000133514404,28,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_sides_block_1,1.027999999999997,28,
186,-1.7899984121322632,76,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0759999999999916,76,
187,-7.190000534057617,30,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0299999999999967,30,
188,-7.330000400543213,28,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.027999999999997,28,
189,-1.6299983263015747,78,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.0779999999999914,78,
190,-1.7799988985061646,76,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.0759999999999916,76,
191,-0.749996542930603,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_5,1.0759999999999916,76,
192,-7.090000152587891,31,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0309999999999966,31,
193,5.170016288757324,128,Collision with C (Unavoidable) at lane 2,C_unavoidable,medium,medium_complex_2,1.127999999999986,128,
194,-0.33999767899513245,81,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.080999999999991,81,
195,-5.910000801086426,33,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.0329999999999964,33,
196,-7.320000171661377,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_left_center,1.027999999999997,28,
197,-0.8199962377548218,76,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_2,1.0759999999999916,76,
198,-5.9300007820129395,33,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0329999999999964,33,
199,-7.020000457763672,31,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0309999999999966,31,
200,-7.2300004959106445,29,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0289999999999968,29,
201,-7.380000114440918,28,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.027999999999997,28,
202,-7.160000324249268,30,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0299999999999967,30,
203,-7.2900004386901855,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,easy,easy_left_A,1.027999999999997,28,
204,0.20000514388084412,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_5,1.0759999999999916,76,
205,-7.340000152587891,28,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_sides_A,1.027999999999997,28,
206,-6.950000762939453,32,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.0319999999999965,32,
207,0.16000637412071228,76,Collision with C (Unavoidable) at lane 0,C_unavoidable,easy,easy_left_C,1.0759999999999916,76,
208,-6.950000762939453,32,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,easy,easy_right_B,1.0319999999999965,32,
209,0.1700054109096527,76,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,easy,easy_left_B,1.0759999999999916,76,
