episode,total_reward,length,death_reason,death_reason_code,pattern_group,pattern_name,speed,time_step,epsilon
2118,102.93907165527344,855,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_complex_5,1.8549999999999058,855,
2119,149.80963134765625,1133,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,2.132999999999875,1133,
2120,67.58954620361328,618,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,easy,easy_center_A,1.617999999999932,618,
2121,138.08966064453125,1053,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_5,2.052999999999884,1053,
2122,154.95982360839844,1215,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_complex_5,2.214999999999866,1215,
2123,142.14979553222656,1093,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_complex_10,2.0929999999998796,1093,
2124,184.8203582763672,1273,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_complex_5,2.27299999999986,1273,
2125,145.0797882080078,1093,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_1,2.0929999999998796,1093,
2126,103.19915008544922,816,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,hard,hard_complex_9,1.8159999999999101,816,
2127,8.380020141601562,125,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.1249999999999862,125,
2128,6.400020122528076,125,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_all_A,1.1249999999999862,125,
2129,235.98155212402344,1571,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,2.570999999999827,1571,
2130,-0.20999661087989807,79,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_complex_4,1.0789999999999913,79,
2131,-7.220000267028809,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,1.027999999999997,28,
2132,48.52980422973633,422,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.4219999999999535,422,
2133,203.6809539794922,1481,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_5,2.480999999999837,1481,
2134,259.1717529296875,1690,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_complex_4,2.689999999999814,1690,
2135,12.120031356811523,174,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,1.1739999999999808,174,
2136,62.42969512939453,522,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.5219999999999425,522,
2137,5.5500168800354,128,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.127999999999986,128,
2138,127.09906768798828,1014,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_all_A,2.0139999999998883,1014,
2139,-6.830000877380371,32,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_complex_5,1.0319999999999965,32,
2140,55.55976104736328,472,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,hard,hard_complex_6,1.471999999999948,472,
2141,66.57950592041016,617,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,1.616999999999932,617,
2142,147.65953063964844,1214,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,2.2139999999998663,1214,
2143,104.65901184082031,855,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_1,1.8549999999999058,855,
2144,192.1505584716797,1362,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,2.36199999999985,1362,
2145,92.0593490600586,736,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_7,1.735999999999919,736,
2146,183.06045532226562,1362,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,2.36199999999985,1362,
2147,-7.0500006675720215,30,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_5,1.0299999999999967,30,
2148,118.53894805908203,934,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_1,1.9339999999998971,934,
2149,103.07909393310547,815,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,1.8149999999999102,815,
2150,133.49932861328125,1054,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_complex_7,2.053999999999884,1054,
2151,154.84991455078125,1212,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,2.2119999999998665,1212,
2152,251.65167236328125,1780,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,2.779999999999804,1780,
2153,-6.960000514984131,31,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_5,1.0309999999999966,31,
2154,4.290014743804932,125,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_sides_A,1.1249999999999862,125,
2155,46.29983139038086,421,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,medium,medium_sides_B,1.4209999999999536,421,
2156,80.90934753417969,659,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_5,1.6589999999999274,659,
2157,277.7221374511719,1810,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,2.8099999999998007,1810,
2158,154.1898193359375,1093,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_5,2.0929999999998796,1093,
2159,25.000019073486328,275,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,1.2749999999999697,275,
2160,181.71055603027344,1272,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,2.27199999999986,1272,
2161,21.39005470275879,227,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,1.226999999999975,227,
2162,20.040054321289062,223,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_3,1.2229999999999754,223,
2163,109.29905700683594,815,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_5,1.8149999999999102,815,
2164,216.76129150390625,1541,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_7,2.5409999999998303,1541,
2165,-0.4399978220462799,77,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_right_center,1.0769999999999915,77,
2166,193.25082397460938,1391,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_7,2.390999999999847,1391,
2167,107.03911590576172,815,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,1.8149999999999102,815,
2168,184.67041015625,1303,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_all_A,2.3029999999998565,1303,
2169,88.81934356689453,698,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,hard,hard_complex_8,1.6979999999999231,698,
2170,-7.1700005531311035,29,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.0289999999999968,29,
2171,190.13040161132812,1362,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,2.36199999999985,1362,
2172,86.72933959960938,699,Collision with C (Unavoidable) at lane 0,C_unavoidable,medium,medium_complex_5,1.698999999999923,699,
2173,138.5695037841797,1014,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,2.0139999999998883,1014,
2174,16.600034713745117,178,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_1,1.1779999999999804,178,
2175,55.23977279663086,470,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.4699999999999482,470,
2176,-7.180000305175781,29,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.0289999999999968,29,
2177,168.83013916015625,1242,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,2.241999999999863,1242,
2178,11.330034255981445,175,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_complex_3,1.1749999999999807,175,
2179,4.570016384124756,128,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.127999999999986,128,
2180,159.6500244140625,1214,Collision with C (Unavoidable) at lane 2,C_unavoidable,medium,medium_complex_2,2.2139999999998663,1214,
2181,201.6707763671875,1511,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_all_A,2.5109999999998336,1511,
2182,89.01921081542969,736,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,1.735999999999919,736,
2183,29.84001350402832,272,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_9,1.27199999999997,272,
2184,57.979671478271484,519,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,1.5189999999999428,519,
2185,124.3490982055664,858,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_3,1.8579999999999055,858,
2186,41.459869384765625,370,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_all_A,1.3699999999999593,370,
2187,225.58106994628906,1571,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,2.570999999999827,1571,
2188,19.87004852294922,223,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,1.2229999999999754,223,
2189,173.5403289794922,1272,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,2.27199999999986,1272,
2190,19.96005630493164,223,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_1,1.2229999999999754,223,
2191,294.30206298828125,1929,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,2.9289999999997876,1929,
2192,172.7801513671875,1273,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_3,2.27299999999986,1273,
2193,71.60943603515625,617,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_all_A,1.616999999999932,617,
2194,24.780027389526367,273,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_all_A,1.27299999999997,273,
2195,91.08924102783203,736,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_6,1.735999999999919,736,
2196,192.30056762695312,1362,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,2.36199999999985,1362,
2197,-1.6100016832351685,76,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,1.0759999999999916,76,
2198,103.00910949707031,815,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_all_A,1.8149999999999102,815,
2199,174.5402069091797,1303,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,2.3029999999998565,1303,
2200,47.26980972290039,420,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_5,1.4199999999999537,420,
2201,164.43016052246094,1173,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_sides_A,2.172999999999871,1173,
2202,158.19998168945312,1173,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_3,2.172999999999871,1173,
2203,22.980039596557617,223,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_9,1.2229999999999754,223,
2204,44.17985534667969,420,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,1.4199999999999537,420,
2205,79.619384765625,658,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,1.6579999999999275,658,
2206,5.590016841888428,128,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.127999999999986,128,
2207,-0.5599979162216187,76,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.0759999999999916,76,
2208,-6.940000534057617,31,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_complex_5,1.0309999999999966,31,
2209,32.57993698120117,321,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,easy,easy_center_B,1.3209999999999646,321,
2210,38.369911193847656,371,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.3709999999999591,371,
2211,8.610023498535156,128,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,easy,easy_right_A,1.127999999999986,128,
2212,114.62897491455078,895,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_sides_block_3,1.8949999999999014,895,
2213,101.90901184082031,855,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_all_A,1.8549999999999058,855,
2214,-1.510001540184021,76,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.0759999999999916,76,
2215,213.89096069335938,1511,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,2.5109999999998336,1511,
2216,101.95909881591797,816,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_sides_A,1.8159999999999101,816,
2217,82.18939208984375,696,Collision with C (Unavoidable) at lane 1,C_unavoidable,easy,easy_center_C,1.6959999999999233,696,
2218,225.311279296875,1600,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_3,2.599999999999824,1600,
2219,207.94102478027344,1481,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_complex_7,2.480999999999837,1481,
2220,38.3898811340332,370,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_9,1.3699999999999593,370,
2221,225.5812225341797,1600,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,2.599999999999824,1600,
2222,232.9011688232422,1630,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_3,2.6299999999998205,1630,
2223,100.9391098022461,815,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,1.8149999999999102,815,
2224,223.73098754882812,1572,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,2.571999999999827,1572,
2225,23.8000431060791,274,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_all_A,1.2739999999999698,274,
2226,0.5100067257881165,76,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,1.0759999999999916,76,
2227,17.910049438476562,223,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,1.2229999999999754,223,
2228,10.010030746459961,174,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_sides_A,1.1739999999999808,174,
2229,186.33056640625,1362,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_complex_4,2.36199999999985,1362,
2230,5.330018997192383,125,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.1249999999999862,125,
2231,118.84900665283203,895,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_all_A,1.8949999999999014,895,
2232,288.4220275878906,1869,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,2.868999999999794,1869,
2233,209.83091735839844,1511,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,2.5109999999998336,1511,
2234,77.34940338134766,658,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.6579999999999275,658,
2235,90.09927368164062,736,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_3,1.735999999999919,736,
2236,157.13995361328125,1173,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_complex_4,2.172999999999871,1173,
2237,0.9300018548965454,81,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.080999999999991,81,
2238,76.67947387695312,620,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,1.6199999999999317,620,
2239,172.46998596191406,1302,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,2.3019999999998566,1302,
2240,146.11952209472656,1095,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_complex_5,2.0949999999998794,1095,
2241,20.900056838989258,223,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_9,1.2229999999999754,223,
2242,88.55929565429688,739,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_3,1.7389999999999186,739,
2243,82.19940185546875,696,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,1.6959999999999233,696,
2244,63.54962158203125,568,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_complex_7,1.5679999999999374,568,
2245,36.149932861328125,370,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,1.3699999999999593,370,
2246,76.48948669433594,617,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,1.616999999999932,617,
2247,121.55892181396484,937,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.9369999999998968,937,
2248,172.6202392578125,1242,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,2.241999999999863,1242,
2249,115.70891571044922,934,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,hard,hard_complex_10,1.9339999999998971,934,
2250,78.10938262939453,696,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,1.6959999999999233,696,
2251,102.98908233642578,856,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,hard,hard_complex_9,1.8559999999999057,856,
2252,247.911376953125,1690,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_complex_4,2.689999999999814,1690,
2253,13.050039291381836,174,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,1.1739999999999808,174,
2254,17.780046463012695,223,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,1.2229999999999754,223,
2255,231.92103576660156,1660,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,2.659999999999817,1660,
2256,12.070030212402344,174,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_7,1.1739999999999808,174,
2257,213.86083984375,1481,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_7,2.480999999999837,1481,
2258,51.93978500366211,469,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_right_center,1.4689999999999483,469,
2259,218.76077270507812,1513,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_complex_4,2.5129999999998334,1513,
2260,94.27928161621094,736,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,1.735999999999919,736,
2261,6.200017929077148,125,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,1.1249999999999862,125,
2262,245.90126037597656,1661,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_complex_5,2.660999999999817,1661,
2263,143.8894500732422,1093,Collision with C (Unavoidable) at lane 0,C_unavoidable,hard,hard_sides_block_3,2.0929999999998796,1093,
2264,171.9805145263672,1213,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_right_center,2.2129999999998664,1213,
2265,194.97071838378906,1421,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_right_center,2.4209999999998435,1421,
2266,416.4825439453125,2549,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,3.0,2549,
2267,361.0426940917969,2189,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_complex_2,3.0,2189,
2268,67.31957244873047,617,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_all_A,1.616999999999932,617,
2269,66.3395767211914,568,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,1.5679999999999374,568,
2270,139.1092071533203,1095,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,hard,hard_complex_6,2.0949999999998794,1095,
2271,143.42958068847656,1055,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_sides_A,2.054999999999884,1055,
2272,171.38003540039062,1244,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,2.243999999999863,1244,
2273,135.3893280029297,976,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,medium,medium_right_center,1.9759999999998925,976,
2274,201.73072814941406,1451,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,2.45099999999984,1451,
2275,21.72004508972168,223,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,1.2229999999999754,223,
2276,184.3004608154297,1332,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_9,2.3319999999998533,1332,
2277,135.05926513671875,1014,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_mixed_LR,2.0139999999998883,1014,
2278,190.68026733398438,1421,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_3,2.4209999999998435,1421,
2279,20.960060119628906,223,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,1.2229999999999754,223,
2280,160.47975158691406,1212,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,2.2119999999998665,1212,
2281,128.9892120361328,974,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,1.9739999999998927,974,
2282,124.42900085449219,934,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_complex_4,1.9339999999998971,934,
2283,165.21006774902344,1242,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,hard,hard_complex_2,2.241999999999863,1242,
2284,25.80000877380371,273,Collision with B (Slide obstacle) at lane 2 - Failed to slide,B_no_slide,hard,hard_all_B,1.27299999999997,273,
2285,36.11993408203125,370,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,1.3699999999999593,370,
2286,67.45957946777344,568,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,1.5679999999999374,568,
2287,97.91915130615234,777,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,hard,hard_complex_9,1.7769999999999144,777,
2288,106.99915313720703,777,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,1.7769999999999144,777,
2289,43.04987716674805,420,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_6,1.4199999999999537,420,
2290,187.80018615722656,1362,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,2.36199999999985,1362,
2291,9.980030059814453,174,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,1.1739999999999808,174,
2292,73.37947845458984,617,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,1.616999999999932,617,
2293,17.830049514770508,223,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_7,1.2229999999999754,223,
2294,-0.47999706864356995,76,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_2,1.0759999999999916,76,
2295,244.10157775878906,1660,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,2.659999999999817,1660,
2296,79.25946044921875,618,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,medium,medium_complex_5,1.617999999999932,618,
2297,180.7400360107422,1332,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,2.3319999999998533,1332,
2298,13.07004165649414,174,Collision with C (Unavoidable) at lane 2,C_unavoidable,medium,medium_complex_3,1.1739999999999808,174,
2299,189.24044799804688,1332,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,medium,medium_sides_A,2.3319999999998533,1332,
2300,98.11917877197266,778,Collision with A (Jump obstacle) at lane 1 - Failed to jump,A_no_jump,hard,hard_complex_4,1.7779999999999143,778,
2301,-0.5999969244003296,76,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_all_A,1.0759999999999916,76,
2302,-7.2300004959106445,28,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,1.027999999999997,28,
2303,267.4516906738281,1780,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_sides_block_3,2.779999999999804,1780,
2304,133.0692901611328,1015,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,hard,hard_complex_7,2.014999999999888,1015,
2305,5.520020008087158,127,Collision with B (Slide obstacle) at lane 1 - Failed to slide,B_no_slide,medium,medium_left_center,1.126999999999986,127,
2306,179.30018615722656,1274,Collision with A (Jump obstacle) at lane 2 - Failed to jump,A_no_jump,hard,hard_complex_5,2.2739999999998597,1274,
2307,21.160053253173828,226,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_mixed_LR,1.225999999999975,226,
2308,35.52992630004883,321,Collision with C (Unavoidable) at lane 2,C_unavoidable,medium,medium_complex_2,1.3209999999999646,321,
2309,110.6189956665039,855,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,1.8549999999999058,855,
2310,165.28982543945312,1212,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_5,2.2119999999998665,1212,
2311,121.55912017822266,895,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,1.8949999999999014,895,
2312,210.2906494140625,1481,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,2.480999999999837,1481,
2313,50.61980438232422,469,Collision with B (Slide obstacle) at lane 0 - Failed to slide,B_no_slide,medium,medium_mixed_LR,1.4689999999999483,469,
2314,95.95915985107422,776,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_4,1.7759999999999145,776,
2315,17.75005340576172,223,Collision with C (Unavoidable) at lane 2,C_unavoidable,medium,medium_complex_2,1.2229999999999754,223,
2316,93.09925079345703,738,Collision with C (Unavoidable) at lane 1,C_unavoidable,medium,medium_complex_6,1.7379999999999187,738,
2317,10.030031204223633,174,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_1,1.1739999999999808,174,
2318,44.03987121582031,420,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,1.4199999999999537,420,
2319,131.25924682617188,974,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,1.9739999999998927,974,
2320,92.78916931152344,736,Collision with A (Jump obstacle) at lane 0 - Failed to jump,A_no_jump,hard,hard_complex_9,1.735999999999919,736,
2321,252.17123413085938,1720,Collision with C (Unavoidable) at lane 2,C_unavoidable,hard,hard_complex_3,2.7199999999998106,1720,
2322,181.02027893066406,1302,Collision with C (Unavoidable) at lane 1,C_unavoidable,hard,hard_complex_3,2.3019999999998566,1302,
2323,89.17932891845703,696,Collision with C (Unavoidable) at lane 2,C_unavoidable,medium,medium_complex_2,1.6959999999999233,696,
